"Alcohol","Alcohol_12months","Alcohol_ever","Marijuana","Marijuana_30days","Marijuana_12months","Marijuana_ever","Heroin","Heroin_30days","Heroin_12months","Heroin_ever","Cocaine","Cocaine_30days","Cocaine_12months","Cocaine_ever","Highest_Year_Education_Before_Prison","Race","Age","Sex","State","Crime_type","time_of_use","drug_type","val_num_drugs","num_drugs","Age_group","used_any_ever","used_any_12months"
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",26,"Male","MI","Violent","Never used","",0,"None","25-34",0,0
2,1,1,1,1,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",27,"Male","OH","Violent","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,2,1,2,1,2,1,2,1,2,1,1,1,"Some College","White",53,"Male","TX","Drug","Past 30 days","Marijuana,Heroin,Cocaine",3,"More than one drug","45-55",1,1
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",20,"Male","MS","Violent","Never used","",0,"None","18-24",0,0
2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,"College Degree or More","Black",59,"Male","NY","Property","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","55+",1,0
1,1,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",57,"Male","MA","Public order","At the time of Arrest","Alcohol",1,"Alcohol","55+",1,1
1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,"Less Than High School","Hispanic",23,"Female","OR","Violent","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Some College","Hispanic",29,"Male","FL","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,1,1,0,2,1,1,0,0,0,2,0,2,1,1,"High School Graduate","White",26,"Male","PA","Property","Past 12 months","Marijuana,Cocaine,Alcohol",3,"More than one drug","25-34",1,1
1,2,1,1,1,1,1,0,0,0,2,2,1,2,1,"Less Than High School","Hispanic",29,"Male","TX","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,"Less Than High School","White",31,"Male","CA","Drug","Past 30 days","Marijuana,Heroin",2,"More than one drug","25-34",1,1
1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,"Some College","White",28,"Female","NC","Property","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,1,1,0,1,1,1,0,0,0,2,0,2,2,1,"High School Graduate","White",29,"Female","VA","Property","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",32,"Female","IN","Drug","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,"Less Than High School","White",25,"Male","OK","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",41,"Female","NE","Drug","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,2,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",33,"Male","WA","Drug","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
1,0,1,2,2,0,1,0,0,0,2,1,1,0,1,"Less Than High School","Hispanic",24,"Male","CA","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","18-24",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",41,"Male","CA","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,1,1,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",47,"Male","TX","Violent","Past 30 days","Marijuana",1,"Marijuana","45-55",1,1
2,2,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",29,"Male","OH","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",59,"Female","MA","Violent","Never used","",0,"None","55+",0,0
1,1,1,0,2,2,1,0,0,0,2,0,0,0,2,"College Degree or More","White",49,"Female","NC","Public order","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,0,1,1,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",38,"Female","OH","Property","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
1,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Some College","2+ Races",61,"Male","FL","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","55+",1,1
2,1,1,2,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","2+ Races",38,"Male","TX","Drug","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",50,"Male","IA","Public order","More than a year ago","Alcohol",1,"Alcohol","45-55",1,0
1,1,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","White",53,"Female","NY","Property","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,0,2,0,1,0,2,0,1,0,0,0,2,"Less Than High School","Black",37,"Male","MS","Violent","More than a year ago","Marijuana,Heroin,Alcohol",3,"More than one drug","35-44",1,0
2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,"High School Graduate","White",56,"Male","OR","Violent","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","55+",1,0
1,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","2+ Races",25,"Female","AR","Drug","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,0
2,0,1,2,1,1,1,0,0,0,2,2,1,1,1,"Some College","White",30,"Female","MS","Drug","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,1
1,1,1,2,2,1,1,0,0,0,2,1,1,1,1,"College Degree or More","Black",43,"Male","TN","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","35-44",1,1
1,0,1,2,2,2,1,0,0,0,2,1,1,1,1,"Less Than High School","White",54,"Male","MS","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","45-55",1,1
2,2,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","Black",33,"Male","CA","Public order","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",36,"Male","AR","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Some College","2+ Races",55,"Female","LA","Property","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
1,1,1,2,2,2,1,0,0,0,2,2,2,2,1,"Less Than High School","White",28,"Male","TX","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","White",37,"Male","WA","Drug","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",35,"Male","KY","Violent","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,2,2,1,0,2,2,1,0,0,0,2,"Less Than High School","Hispanic",45,"Male","TX","Property","More than a year ago","Marijuana,Heroin,Alcohol",3,"More than one drug","45-55",1,0
2,1,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Black",42,"Male","PA","Violent","Past 12 months","Alcohol",1,"Alcohol","35-44",1,1
1,1,1,0,0,0,2,0,0,0,2,1,1,0,1,"Less Than High School","White",58,"Male","NC","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","55+",1,1
2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,"High School Graduate","Hispanic",47,"Male","CT","Drug","At the time of Arrest","Marijuana",1,"Marijuana","45-55",1,1
2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,"Less Than High School","Hispanic",26,"Female","PA","Drug","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",34,"Male","MO","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,2,2,2,1,0,0,0,2,2,2,2,1,"Less Than High School","2+ Races",43,"Male","HI","Property","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,0
2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,"Less Than High School","White",35,"Female","GA","Property","Past 30 days","Marijuana,Cocaine",2,"More than one drug","35-44",1,0
2,0,1,0,2,0,1,0,0,0,2,0,2,0,1,"Less Than High School","Hispanic",40,"Male","TX","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,0
1,0,1,1,1,0,1,1,1,0,1,2,2,0,1,"Less Than High School","White",36,"Male","OR","Violent","At the time of Arrest","Marijuana,Heroin,Alcohol",3,"More than one drug","35-44",1,0
2,2,1,0,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",26,"Male","TX","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
1,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Some College","Black",37,"Male","SC","Property","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
1,2,1,0,1,1,1,0,0,0,2,0,2,2,1,"High School Graduate","White",24,"Male","PA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,1
1,1,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",38,"Male","TX","Violent","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
2,0,1,0,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",29,"Male","CA","Property","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"High School Graduate","White",49,"Male","IN","Violent","Past 30 days","Marijuana",1,"Marijuana","45-55",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",34,"Male","FL","Violent","Never used","",0,"None","25-34",0,0
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",22,"Male","OH","Public order","Past 30 days","Marijuana",1,"Marijuana","18-24",1,0
2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,"Less Than High School","White",31,"Female","PA","Drug","At the time of Arrest","Heroin",1,"Heroin","25-34",1,1
2,0,1,2,1,1,1,0,0,0,2,2,1,1,1,"Less Than High School","White",33,"Female","SC","Property","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,1
1,0,1,2,1,0,1,0,0,0,2,2,2,0,1,"Less Than High School","White",43,"Female","TN","Public order","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",24,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","18-24",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",37,"Male","TN","Violent","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,1,0,1,0,0,0,2,0,2,0,1,"Less Than High School","2+ Races",31,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
1,2,1,2,1,1,1,0,0,0,2,1,1,1,1,"Some College","Black",58,"Male","IL","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","55+",1,1
2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,"Less Than High School","2+ Races",30,"Male","TX","Violent","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,0
2,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",42,"Female","MA","Property","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
1,2,1,2,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",40,"Male","TN","Drug","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,0,0,2,1,1,0,1,2,1,0,1,"Less Than High School","Hispanic",39,"Male","AZ","Drug","At the time of Arrest","Heroin",1,"Heroin","35-44",1,0
2,0,1,1,2,0,1,2,2,0,1,2,2,0,1,"High School Graduate","Hispanic",48,"Male","NM","Public order","At the time of Arrest","Marijuana",1,"Marijuana","45-55",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","2+ Races",58,"Male","TN","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","55+",1,0
2,0,1,2,1,1,1,0,0,0,2,2,2,1,1,"Less Than High School","White",27,"Female","OK","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,1,0,1,0,0,0,2,0,2,0,1,"Some College","White",55,"Male","CA","Property","Past 30 days","Marijuana",1,"Marijuana","45-55",1,0
2,2,1,2,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","Black",43,"Male","GA","Violent","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
1,2,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",26,"Male","VA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,0
2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,"High School Graduate","White",30,"Male","TX","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,1,2,1,0,0,0,2,0,0,0,2,"High School Graduate","White",31,"Female","OH","Property","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,1,1,0,1,1,2,0,1,2,2,0,1,"Less Than High School","2+ Races",28,"Male","IN","Violent","At the time of Arrest","Marijuana,Heroin",2,"More than one drug","25-34",1,0
2,0,1,0,2,2,1,0,1,1,1,0,2,2,1,"Some College","2+ Races",50,"Female","HI","Violent","Past 30 days","Heroin",1,"Heroin","45-55",1,1
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","2+ Races",46,"Female","KY","Violent","Never used","",0,"None","45-55",0,0
2,2,1,0,1,0,1,0,0,0,2,0,2,0,1,"High School Graduate","Black",37,"Male","MD","Violent","Past 30 days","Marijuana",1,"Marijuana","35-44",1,0
2,1,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",28,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,2,2,0,1,1,2,0,1,1,2,0,1,"High School Graduate","White",35,"Female","MD","Violent","At the time of Arrest","Heroin,Cocaine",2,"More than one drug","35-44",1,0
0,0,2,1,1,0,1,0,0,0,2,2,2,0,1,"Less Than High School","White",44,"Male","TN","Drug","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",63,"Male","IA","Drug","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
1,1,1,2,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",27,"Male","FL","Drug","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,2,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","Hispanic",25,"Male","FL","Property","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
1,1,1,2,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",25,"Female","IN","Drug","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","Black",23,"Male","IL","Violent","More than a year ago","Alcohol",1,"Alcohol","18-24",1,0
1,1,1,2,1,0,1,2,1,0,1,1,1,0,1,"Less Than High School","Hispanic",32,"Male","FL","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","25-34",1,1
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","White",43,"Male","PA","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,1,1,0,0,0,2,0,0,0,2,2,2,0,1,"Less Than High School","White",37,"Female","SC","Drug","Past 12 months","Alcohol",1,"Alcohol","35-44",1,1
2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,"Less Than High School","Hispanic",39,"Male","CA","Public order","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","35-44",1,0
2,0,1,0,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",29,"Male","MO","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
1,1,1,0,1,1,1,0,2,1,1,0,1,1,1,"Less Than High School","2+ Races",21,"Male","VT","Violent","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,1
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Black",61,"Male","CA","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","55+",1,0
1,1,1,0,1,1,1,0,0,0,2,0,2,2,1,"High School Graduate","White",49,"Male","OK","Public order","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Some College","Asian/Native Hawaiian/Other Pacific Islander",46,"Male","FL","Drug","Past 30 days","Marijuana",1,"Marijuana","45-55",1,1
1,0,1,0,1,1,1,0,2,2,1,0,1,1,1,"Less Than High School","Black",48,"Male","OH","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"High School Graduate","Hispanic",58,"Male","MD","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","55+",1,0
1,0,1,2,1,0,1,2,2,0,1,2,1,0,1,"Less Than High School","Hispanic",25,"Female","OK","Property","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,0
2,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",22,"Male","MD","Public order","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,1
2,0,1,0,2,2,1,0,1,1,1,0,2,2,1,"Less Than High School","White",36,"Male","MA","Drug","Past 30 days","Heroin",1,"Heroin","35-44",1,1
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",27,"Female","OH","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,2,1,0,0,0,2,0,0,0,2,0,2,0,1,"College Degree or More","Hispanic",52,"Male","OK","Drug","More than a year ago","Cocaine,Alcohol",2,"More than one drug","45-55",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",77,"Male","IL","Violent","Never used","",0,"None","55+",0,0
2,2,1,2,2,2,1,0,0,0,2,2,2,2,1,"Less Than High School","Hispanic",46,"Male","CA","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",46,"Male","VA","Property","Never used","",0,"None","45-55",0,0
0,0,2,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",50,"Male","FL","Violent","More than a year ago","Marijuana",1,"Marijuana","45-55",1,0
2,0,1,2,2,1,1,2,2,2,1,2,2,2,1,"College Degree or More","White",46,"Female","GA","Property","Past 12 months","Marijuana",1,"Marijuana","45-55",1,1
2,2,1,1,1,1,1,0,0,0,2,1,1,1,1,"Less Than High School","White",46,"Male","OK","Violent","At the time of Arrest","Marijuana,Cocaine",2,"More than one drug","45-55",1,1
1,0,1,1,1,2,1,2,2,2,1,2,2,2,1,"Less Than High School","Hispanic",30,"Male","TX","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,2,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","2+ Races",37,"Male","FL","Property","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",31,"Male","NV","Drug","Never used","",0,"None","25-34",0,0
0,0,2,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",52,"Male","WA","Violent","More than a year ago","Marijuana",1,"Marijuana","45-55",1,0
2,0,1,0,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",33,"Male","HI","Public order","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",39,"Male","IL","Property","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",41,"Male","CA","Drug","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,1,1,2,1,0,0,0,2,2,2,2,1,"High School Graduate","Black",26,"Female","MS","Property","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,0
0,0,2,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",39,"Male","TX","Public order","More than a year ago","Marijuana",1,"Marijuana","35-44",1,0
2,0,1,0,2,2,1,0,2,2,1,0,2,2,1,"Some College","Hispanic",40,"Female","CA","Drug","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","35-44",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",30,"Male","OH","Violent","Never used","",0,"None","25-34",0,0
2,0,1,0,1,1,1,0,2,2,1,0,2,2,1,"College Degree or More","White",56,"Male","MO","Drug","Past 30 days","Marijuana",1,"Marijuana","55+",1,1
1,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","White",23,"Male","MI","Violent","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,0
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","2+ Races",40,"Female","AK","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,"Less Than High School","White",26,"Female","VA","Violent","At the time of Arrest","Marijuana,Heroin",2,"More than one drug","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",42,"Female","MS","Violent","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,2,2,1,0,0,0,2,0,1,1,1,"High School Graduate","White",50,"Male","MI","Public order","Past 30 days","Cocaine",1,"Cocaine","45-55",1,1
1,2,1,2,1,1,1,0,0,0,2,2,1,1,1,"Less Than High School","White",59,"Female","SC","Violent","At the time of Arrest","Alcohol",1,"Alcohol","55+",1,1
2,2,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",26,"Male","AL","Drug","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,2,1,0,1,1,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",26,"Male","OH","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
1,1,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Black",46,"Male","AK","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",39,"Female","NM","Drug","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
2,2,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",33,"Male","OH","Violent","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","Black",34,"Male","NC","Violent","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",40,"Female","SC","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",29,"Female","FL","Violent","Never used","",0,"None","25-34",0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Less Than High School","Hispanic",82,"Male","NY","Violent","Never used","",0,"None","55+",0,0
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",23,"Female","HI","Public order","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","18-24",1,0
1,0,1,2,2,0,1,1,1,0,1,1,1,0,1,"Less Than High School","White",21,"Female","NC","Property","At the time of Arrest","Heroin,Cocaine,Alcohol",3,"More than one drug","18-24",1,0
